domain,block_type,doi,title,attempted_url
onlinelibrary.wiley.com,403_forbidden,10.1002/nadc.20174060618,Theoretische Chemie 2016: Wellenfunktionsmethoden für ultraschnelle Elektronendynamik,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/nadc.20174060618
onlinelibrary.wiley.com,403_forbidden,10.1002/poc.4170,"A DFT study on the mechanism of the formation of 1,4,2,3‐dithiadiazinanes by head‐to‐head [3 + 3] cy",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/poc.4170
onlinelibrary.wiley.com,403_forbidden,10.1002/poc.70035,Aromaticity and Photoreactivity of 4‐ and 3‐Nitrenopyridine 1‐Oxides and Phenylnitrene,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/poc.70035
onlinelibrary.wiley.com,403_forbidden,10.1002/poc.871,DFT calculations on the allenyl Cope rearrangement of <i>syn</i>‐7‐allenylnorbornene: comparison wit,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/poc.871
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.20013,Potential energy surfaces of fluorinated benzene radical cations,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.20013
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.20565,Determination of ab initio absolute Raman excitation profiles using linear response theory,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.20565
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.20967,Theoretical electronic spectra of 2‐aminopurine in vapor and in water,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.20967
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.21041,Theoretical analysis of low‐lying charge transfer states in [Ru(X) (Me)(CO)<sub>2</sub>(Me‐DAB)] (XC,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.21041
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.22058,The chemiionization reactions Ce + O and Ce + O<sub>2</sub>: Assignment of the observed chemielectro,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.22058
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.22145,Theoretical electronic studies of aluminum monobromide and aluminum monoiodide,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.22145
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.22391,"Assignment on the X, A, B, C, and D states of the C<sub>6</sub>H<sub>5</sub>Br<sup>+</sup> cation ba",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.22391
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.22992,The study of actinide chemistry with multiconfigurational quantum chemical methods,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.22992
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.23104,"Björn O. Roos: 1937–2010. Mentor, colleague, innovator",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.23104
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.24250,Implementation of a variational code for the calculation of rate constants and application to barrie,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.24250
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.24255,Spin states of (bio)inorganic systems: Successes and pitfalls,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.24255
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.24628,Theoretical study of Pu and Am tetracarbide molecules,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.24628
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.26132,Electronic structure of first and second row atoms under harmonic confinement,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.26132
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.26454,Chemical insights into the electronic structure of Fe( <scp>II</scp> ) porphyrin using <scp>FCIQMC</,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.26454
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.26995,On the three lowest spin states of Na13+: Hybrid Density Functional Theory and benchmark <scp>CASSCF,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.26995
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.27257,Two three‐electron bonds in two triatomic molecules? The cases of C2O and N2C in their ground states,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.27257
onlinelibrary.wiley.com,403_forbidden,10.1002/qua.27367,"Ab initio investigation of potential energy curves of He<sub>2</sub>, He<sub>2</sub><sup>+</sup>, an",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.27367
onlinelibrary.wiley.com,403_forbidden,10.1002/smll.202412283,Surface Stabilization to Enhance Single Molecule Toroidal Behavior in {Dy <sub>3</sub> } Molecules: ,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202412283
onlinelibrary.wiley.com,403_forbidden,10.1002/smtd.201900070,Nitrogen Reduction Reaction,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smtd.201900070
onlinelibrary.wiley.com,403_forbidden,10.1002/vjch.202300355,Unveiling geometric and electronic structures of NbSi<sub>4</sub><sup>−/0</sup> clusters and electro,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/vjch.202300355
onlinelibrary.wiley.com,403_forbidden,10.1002/wcms.1675,<scp>MultiPsi</scp>: A python‐driven <scp>MCSCF</scp> program for photochemistry and spectroscopy si,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/wcms.1675
onlinelibrary.wiley.com,403_forbidden,10.1002/zaac.201900288,Spin Interactions and Magnetic Anisotropy in a Triangular Nickel(II) Complex with Triaminoguanidine ,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/zaac.201900288
onlinelibrary.wiley.com,403_forbidden,10.1111/php.13832,The photophysics of protonated cytidine and hemiprotonated cytidine base pair: A computational study,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/php.13832
ora.ox.ac.uk,html_landing_page,10.1021/acs.jpcc.1c03278.s001,EPR of Photoexcited Triplet-State Acceptor Porphyrins,https://ora.ox.ac.uk/objects/uuid:2be1a555-3031-45fe-bb9d-26be6979f5c0
ora.ox.ac.uk,html_landing_page,10.5287/ora-vyz2okydx,Metal-metal bonding in poly-metallic systems,https://ora.ox.ac.uk/objects/uuid:95f6c115-e1de-40b3-8f0b-eb6ce93e78b0
osti.gov,html_landing_page,10.1002/chem.201705748,Crystal Field in Rare‐Earth Complexes: From Electrostatics to Bonding,https://www.osti.gov/biblio/1434970
osti.gov,html_landing_page,10.1016/j.poly.2019.114257,"Magnetic properties of closo-carborane-based Co(II) single-ion complexes with O, S, Se, and Te bridg",https://www.osti.gov/biblio/1777624
osti.gov,html_landing_page,10.1021/acs.inorgchem.6b01052,Molecular and Electronic Structure of Re<sub>2</sub>Br<sub>4</sub>(PMe<sub>3</sub>)<sub>4</sub>,https://www.osti.gov/biblio/1339564
osti.gov,html_landing_page,10.1021/acs.inorgchem.6b01544,Slow Magnetic Relaxations in Cobalt(II) Tetranitrate Complexes. Studies of Magnetic Anisotropy by In,https://www.osti.gov/biblio/1341566
osti.gov,html_landing_page,10.1021/acs.inorgchem.8b01450,"Pentavalent Curium, Berkelium, and Californium in Nitrate Complexes: Extending Actinide Chemistry an",https://www.osti.gov/biblio/1631597
osti.gov,html_landing_page,10.1021/acs.inorgchem.8b03566,"Molecular and Electronic Structure, and Hydrolytic Reactivity of a Samarium(II) Crown Ether Complex",https://www.osti.gov/biblio/1566507
osti.gov,html_landing_page,10.1021/acs.inorgchem.9b03690,A Computational Assessment of Actinide Dioxide Cations AnO<sub>2</sub><sup>2+</sup>for An = U to Lr:,https://www.osti.gov/biblio/1642682
osti.gov,html_landing_page,10.1021/acs.jctc.0c00341,Benchmarking an Embedded Adaptive Sampling Configuration Interaction Method for Surface Reactions: H,https://www.osti.gov/biblio/1808600
osti.gov,html_landing_page,10.1021/acs.jctc.0c00518,"Spin Splitting Energy of Transition Metals: A New, More Affordable Wave Function Benchmark Method an",https://www.osti.gov/servlets/purl/1712732
osti.gov,html_landing_page,10.1021/acs.jctc.4c00781,Importance of Electron Correlation on the Geometry and Electronic Structure of [2Fe–2S] Systems: A B,https://www.osti.gov/biblio/2549389
osti.gov,html_landing_page,10.1021/acs.jctc.7b00989,Spin–Orbit Coupling via Four-Component Multireference Methods: Benchmarking on p-Block Elements and ,https://www.osti.gov/biblio/1468299
osti.gov,html_landing_page,10.1021/acs.jpca.1c01545,"Theoretical Study of the Phenoxy Radical Recombination with the O(<sup>3</sup>P) Atom, Phenyl plus M",https://www.osti.gov/biblio/1843950
osti.gov,html_landing_page,10.1021/acs.jpcb.0c03344,Nonadiabatic Dynamics of Photoexcited <i>cis</i>-Stilbene Using Ab Initio Multiple Spawning,https://www.osti.gov/biblio/1646879
osti.gov,html_landing_page,10.1021/acs.jpcb.5b09838,Dynamical Correlation Effects on Photoisomerization: Ab Initio Multiple Spawning Dynamics with MS-CA,https://www.osti.gov/biblio/1257516
osti.gov,html_landing_page,10.1021/acs.jpclett.3c01308,Exploring Ligand-to-Metal Charge-Transfer States in the Photo-Ferrioxalate System Using Excited-Stat,https://www.osti.gov/biblio/2522071
osti.gov,html_landing_page,10.1021/acs.jpclett.6b00936,Conical Intersections from Particle–Particle Random Phase and Tamm–Dancoff Approximations,https://www.osti.gov/biblio/1387977
osti.gov,html_landing_page,10.1021/acs.organomet.1c00516,"Spectroscopic, Magnetic, and Computational Investigations on a Series of Rhenium(III) Cyclopentadien",https://www.osti.gov/biblio/2326974
osti.gov,html_landing_page,10.1021/jacs.1c05099,Elucidating the Role of Halides and Iron during Radiolysis-Driven Oxidative Etching of Gold Nanocrys,https://www.osti.gov/biblio/1840951
osti.gov,html_landing_page,10.1021/jacs.2c12382,Mechanism of Nitrogen-Carbon Bond Formation from Iron(IV) Disilylhydrazido Intermediates during N <s,https://www.osti.gov/biblio/1991803
osti.gov,html_landing_page,10.1021/jacs.4c00458,Conical Intersection Accessibility Dictates Brightness in Red Fluorescent Proteins,https://www.osti.gov/biblio/2406285
osti.gov,html_landing_page,10.1021/om300876b,"Thermal Dihydrogen Elimination from Cp*<sub>2</sub>Yb(4,5-diazafluorene)",https://www.osti.gov/biblio/1165114
osti.gov,html_landing_page,10.1021/om400528d,"Influence of the Torsion Angle in 3,3′-Dimethyl-2,2′-bipyridine on the Intermediate Valence of Yb in",https://www.osti.gov/biblio/1163867
osti.gov,html_landing_page,10.1039/c2sc22013j,Is the bipyridyl thorium metallocene a low-valent thorium complex? A combined experimental and compu,https://www.osti.gov/biblio/1164377
osti.gov,html_landing_page,10.1039/d2cc03238d,Actinide arene-metalates: 2. A neutral uranium bis(anthracenide) sandwich complex and elucidation of,https://www.osti.gov/biblio/1877941
osti.gov,html_landing_page,10.1063/5.0010068,The nature of the chemical bond and the role of non-dynamical and dynamical correlation in Be2,https://www.osti.gov/biblio/1631882
osti.gov,html_landing_page,10.1063/5.0024134,A cautionary tale: Problems in the valence-CASSCF description of the ground state (X1Σ+) of BF,https://www.osti.gov/biblio/1664436
osti.gov,html_landing_page,10.1063/5.0215697,Distinguishing homolytic vs heterolytic bond dissociation of phenylsulfonium cations with localized ,https://www.osti.gov/biblio/2403625
osti.gov,html_landing_page,10.2172/10180548,Quantum Monte Carlo methods and lithium cluster properties,https://www.osti.gov/biblio/10180548
osti.gov,html_landing_page,10.2172/7305434,(Electronic structure and reactivities of transition metal clusters),https://www.osti.gov/biblio/7305434
osti.gov,html_landing_page,10.2172/806585,Scalable Computational Chemistry: New Developments and Applications,https://www.osti.gov/biblio/806585
osti.gov,html_landing_page,10.2172/959347,"Electronic Structure of Transition Metal Clusters, Actinide Complexes and Their Reactivities",https://www.osti.gov/biblio/959347
pmc.ncbi.nlm.nih.gov,html_landing_page,10.1021/acs.inorgchem.1c01519,Low-Spin Cyanide Complexes of 3-Mercaptopropionic Acid Dioxygenase (MDO) Reveal the Impact of Outer-,https://pmc.ncbi.nlm.nih.gov/articles/PMC10078988/pdf/nihms-1876421.pdf
pmc.ncbi.nlm.nih.gov,html_landing_page,10.1021/acs.inorgchem.3c01068,Investigating Metal–Metal Bond Polarization in a Heteroleptic Tris-Ylide Diiron System,https://pmc.ncbi.nlm.nih.gov/articles/PMC11071007/pdf/nihms-1980647.pdf
pmc.ncbi.nlm.nih.gov,html_landing_page,10.1021/acs.inorgchem.3c03236,Spectroscopic and Theoretical Investigation of High-Spin Square-Planar and Trigonal Fe(II) Complexes,https://pmc.ncbi.nlm.nih.gov/articles/PMC12183555/pdf/nihms-2004766.pdf
pmc.ncbi.nlm.nih.gov,html_landing_page,10.1021/jacs.3c08117,"Generation, Spectroscopic Characterization, and Computational Analysis of a Six-Coordinate Cobalt(II",https://pmc.ncbi.nlm.nih.gov/articles/PMC11175169/pdf/nihms-1999446.pdf
pnas.org,403_forbidden,10.1073/pnas.1001603107,"Vicinal dihalonium ions: diprotonated and dimethylated chlorine [H2Cl22+, (CH3)2Cl22+] and bromine [",https://www.pnas.org/doi/pdf/10.1073/pnas.1001603107
portal.findresearcher.sdu.dk,html_landing_page,10.1063/5.0106422,Multiconfigurational short-range density functional theory for nuclear magnetic resonance shielding ,https://portal.findresearcher.sdu.dk/da/publications/675f0d8b-586d-4838-bf04-4b2efd3b6332
preprints.org,403_forbidden,10.20944/preprints201611.0077.v1,New Insights into the State Trapping of UV-Excited Thymine,https://www.preprints.org/manuscript/201611.0077/v1/download
preprints.org,403_forbidden,10.20944/preprints202308.0664.v1,A Magnetic Ni-based Metal-Organic Framework with Interesting Transformation Dynamics,https://www.preprints.org/manuscript/202308.0664/v1/download
preprints.org,403_forbidden,10.20944/preprints202501.2258.v1,CASPT2 Study of the Unimolecular Reactions of Nitromethane. A Look at the Roaming Reactions in the D,https://www.preprints.org/frontend/manuscript/20852287844c74900e9fabd0ae360c1f/download_pub
preprints.org,403_forbidden,10.20944/preprints202505.2369.v1,Trinuclear Ni(II) Complex with Rare Deprotonation of the Bridging Oxamate and Imino Nitroxide Radica,https://www.preprints.org/frontend/manuscript/e2811dcef8e926e9de7af1b329401cc3/download_pub
preprints.org,403_forbidden,10.20944/preprints202509.1237.v1,DFT Study on the Photoisomerization of Carvone,https://www.preprints.org/frontend/manuscript/f867720e7c5363a5cf7ec34974b17224/download_pub
publikationen.bibliothek.kit.edu,html_landing_page,10.5445/ir/1000187979,Leveraging 3d-4f Coordination: Molecular Quantum Spring-Magnet Behavior in Axial Ni$_2$Ln Complexes,https://publikationen.bibliothek.kit.edu/1000187979
pubs.acs.org,403_forbidden,10.1021/acs.cgd.5c00037,Enhanced Easy Axis Magnetic Anisotropy in a Siloxane-Bridged Linear Co <sup>II</sup> <sub>3</sub> Si,https://pubs.acs.org/doi/pdf/10.1021/acs.cgd.5c00037
pubs.acs.org,403_forbidden,10.1021/acs.cgd.6c00297,Ferromagnetic Ni <sup>II</sup> -M <b> <sup>IV</sup> </b> -Ni <b> <sup>II</sup> </b> Trimers from Fun,https://pubs.acs.org/doi/pdf/10.1021/acs.cgd.6c00297?ref=article_openPDF
pubs.acs.org,403_forbidden,10.1021/acs.inorgchem.7b00664,Investigation into the Effects of a Trigonal-Planar Ligand Field on the Electronic Properties of Lan,https://pubs.acs.org/doi/pdf/10.1021/acs.inorgchem.7b00664
pubs.acs.org,403_forbidden,10.1021/acs.jctc.5b00861,Multireference Character for 4d Transition Metal-Containing Molecules,https://pubs.acs.org/doi/pdf/10.1021/acs.jctc.5b00861
pubs.acs.org,403_forbidden,10.1021/acs.jctc.6b00609,Cost-Effective Treatment of Scalar Relativistic Effects for Multireference Systems: A CASSCF Impleme,https://pubs.acs.org/doi/10.1021/acs.jctc.6b00609
pubs.acs.org,403_forbidden,10.1021/acs.jpca.5c07741,Hydrogen Adsorption on Transition-Metal-Decorated Graphene: Thermodynamic and AIMD Insights from DFT,https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.5c07741?ref=article_openPDF
pubs.acs.org,403_forbidden,10.1021/ja506151p,"Phenylnitrene, Phenylcarbene, and Pyridylcarbenes. Rearrangements to Cyanocyclopentadiene and Fulven",https://pubs.acs.org/doi/pdf/10.1021/ja506151p
pubs.acs.org,403_forbidden,10.1021/jacs.1c07431,Long Carbon–Carbon Bonding beyond 2 Å in Tris(9-fluorenylidene)methane,https://pubs.acs.org/doi/pdf/10.1021/jacs.1c07431
pubs.acs.org,403_forbidden,10.1021/jacs.5b03805,"Electron Delocalization in Reduced Forms of 2-(BMes<sub>2</sub>)pyrene and 2,7-Bis(BMes<sub>2</sub>)",https://pubs.acs.org/doi/pdf/10.1021/jacs.5b03805?ref=article_openPDF
pubs.acs.org,403_forbidden,10.1021/jacs.7b05569,Electronic Structure and Properties of Berkelium Iodates,https://pubs.acs.org/doi/pdf/10.1021/jacs.7b05569
pubs.acs.org,403_forbidden,10.1021/jp205710e,Toward Accurate Theoretical Thermochemistry of First Row Transition Metal Complexes,https://pubs.acs.org/doi/pdf/10.1021/jp205710e
pubs.acs.org,403_forbidden,10.1021/jp8110315,Nonadiabatic ab Initio Dynamics of Two Models of Schiff Base Retinal,https://pubs.acs.org/doi/pdf/10.1021/jp8110315
pubs.rsc.org,html_landing_page,10.1039/c3ra47088a,f-Orbital covalency in the actinocenes (An = Th–Cm): multiconfigurational studies and topological an,https://pubs.rsc.org/en/content/articlepdf/2014/ra/c3ra47088a
pubs.rsc.org,html_landing_page,10.1039/c6sc01469k,A low spin manganese( <scp>iv</scp> ) nitride single molecule magnet,https://pubs.rsc.org/en/content/articlepdf/2016/sc/c6sc01469k
pubs.rsc.org,html_landing_page,10.1039/d0sc02294b,Electron-driven proton transfer relieves excited-state antiaromaticity in photoexcited DNA base pair,https://pubs.rsc.org/en/content/articlepdf/2020/sc/d0sc02294b
refubium.fu-berlin.de,html_landing_page,10.17169/refubium-12912,Modellierung der dualen Fluoreszenz von 1-Phenylpyrrol infolge von Torsion und Elektronentransfer in,https://refubium.fu-berlin.de/handle/fub188/8713
refubium.fu-berlin.de,html_landing_page,10.17169/refubium-17371,Ultrafast Photodissociation dynamics of Η5-CpMn(CO)3 (Cymantrene),https://refubium.fu-berlin.de/handle/fub188/13173
refubium.fu-berlin.de,html_landing_page,10.17169/refubium-25453,"Low-Lying Electronic States of the Molecules AB_n (A = Sc-Ni, B = Cu/Ag/Au, n = 1, 2)",https://refubium.fu-berlin.de/handle/fub188/25689
research.manchester.ac.uk,html_landing_page,10.1021/acs.organomet.6b00121,Three-Coordinate Iron(II) Expanded Ring N-Heterocyclic Carbene Complexes,https://research.manchester.ac.uk/en/publications/175b00ca-fb14-4fb3-9a74-2a7f7d0ef9da
research.manchester.ac.uk,html_landing_page,10.1021/jacs.5c20971,Electron and Nuclear Spin Dynamics of a Dysprosium Complex in Solution,https://research.manchester.ac.uk/en/publications/30874da7-964d-4fe1-8a6d-503eb861bbef
research.manchester.ac.uk,html_landing_page,10.1063/5.0007040,Analytic gradients for state-averaged multiconfiguration pair-density functional theory,https://research.manchester.ac.uk/en/publications/3522f6fc-84d7-43ca-9559-603f8e0918df
