key,doi,title,year,oa_pdf_url,source,status,pdf_path,text_path,updated
W2554235816,10.1016/j.jphotochem.2016.11.023,"UV-induced proton transfer in 3-amino-1,2,4-triazole",2016,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4236792675,10.1021/jp020552z,"The First Singlet (n,π*) and (π,π*) Excited States of the Hydrogen-Bonded Complex between Water and Pyridine",2002,https://pubs.acs.org/jpcafh/article-pdf/106/37/8769/39566625/jp020552z.pdf,doi-import,text_ready,papers/pending/W4236792675.pdf,text/W4236792675.txt,2026-08-12T16:06:17Z
W1995356686,10.1021/jp060798u,Mechanistic Study of the CH<sub>3</sub>O<sub>2</sub><sup>•</sup>+ HO<sub>2</sub><sup>•</sup>→ CH<sub>3</sub>O<sub>2</sub>H + O<sub>2</sub>Reaction in the Gas Phase. Computational Evidence for the Formation of a Hydrogen-Bonded Diradical Complex,2006,https://pubs.acs.org/jpcafh/article-pdf/110/18/6073/39869039/jp060798u.pdf,doi-import,extracted,papers/mined/W1995356686.pdf,text/W1995356686.txt,2026-08-17T19:11:15Z
W2043582613,10.1021/ja010750o,Carbene Formation in Its Lower Singlet State from Photoexcited 3<i>H</i>-Diazirine or Diazomethane. A Combined CASPT2 and ab Initio Direct Dynamics Trajectory Study,2002,https://pubs.acs.org/jacsat/article-pdf/124/8/1728/38345890/ja010750o.pdf,doi-import,extracted,papers/mined/W2043582613.pdf,text/W2043582613.txt,2026-08-18T01:45:31Z
W1996726061,10.1021/ja043879h,Intramolecular Electron Transfer in Bis(methylene) Adamantyl Radical Cation:  A Case Study of Diabatic Trapping,2005,https://pubs.acs.org/jacsat/article-pdf/127/10/3391/38910503/ja043879h.pdf,doi-import,extracted,papers/mined/W1996726061.pdf,text/W1996726061.txt,2026-08-17T19:46:40Z
W2003191386,10.1021/ic035282t,Assignment of the Electronic Spectra of [Mo(CN)<sub>8</sub>]<sup>4</sup><sup>-</sup> and [W(CN)<sub>8</sub>]<sup>4</sup><sup>-</sup> by Ab Initio Calculations,2004,https://pubs.acs.org/inocaj/article-pdf/43/10/3142/41788631/ic035282t.pdf,doi-import,extracted,papers/mined/W2003191386.pdf,text/W2003191386.txt,2026-08-17T21:04:34Z
W51353331,10.1021/ja981681p,Tetradehydrobenzenes:  Singlet−Triplet Energy Separations and Vibrational Frequencies,1999,https://pubs.acs.org/jacsat/article-pdf/121/12/2829/872914/ja981681p.pdf,doi-import,extracted,papers/mined/W51353331.pdf,text/W51353331.txt,2026-08-14T00:02:20Z
W2039052636,10.1016/0301-0104(95)00300-4,An ab initio study of the geometry dependence of the magnetic exchange coupling in oxo-bridged binuclear chromium(III) complexes,1995,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2327925628,10.1021/jz3011817,Benchmark Ab Initio Calculations of the Barrier Height and Transition-State Geometry for Hydrogen Abstraction from a Phenolic Antioxidant by a Peroxy Radical and Its Use to Assess the Performance of Density Functionals,2012,https://pubs.acs.org/jpclcd/article-pdf/3/19/2834/17274809/jz3011817.pdf,doi-import,text_ready,papers/pending/W2327925628.pdf,text/W2327925628.txt,2026-08-12T16:06:18Z
W2087567000,10.1021/jp036864z,"The Gold Dihydride Molecule, AuH<sub>2</sub>:  Calculations of Structure, Stability, and Frequencies, and the Infrared Spectrum in Solid Hydrogen",2004,https://pubs.acs.org/jpcafh/article-pdf/108/15/2936/39743952/jp036864z.pdf,doi-import,text_ready,papers/pending/W2087567000.pdf,text/W2087567000.txt,2026-08-12T16:06:18Z
W1977583863,10.1007/s00214-007-0259-9,About the intrinsic photochemical properties of the 11-cis retinal chromophore: computational clues for a trap state and a lever effect in Rhodopsin catalysis,2007,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2145774517,10.1080/00268970701618440,A CAS-DFT study of fundamental degenerate and nearly degenerate systems,2007,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1966750986,10.1016/s0009-2614(02)01791-8,Theoretical studies on structures and reactivity of 8-hydroxyquinoline and its one-water complex in the ground and excited states,2002,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2038988784,10.1021/jp014372l,Theoretical Study of the Reaction of Yttrium with Formaldehyde,2002,https://pubs.acs.org/jpcafh/article-pdf/106/16/4226/40145212/jp014372l.pdf,doi-import,extracted,papers/mined/W2038988784.pdf,text/W2038988784.txt,2026-08-13T17:17:29Z
W2064255623,10.1016/j.cplett.2004.02.061,Adiabatic electron affinities of ScC2 and ScC3 evaluated by a multiconfigurational approach,2004,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1971017150,10.1021/ol202182k,pH- and Wavelength-Dependent Photodecarboxylation of Ketoprofen,2011,https://pubs.acs.org/orlef7/article-pdf/13/20/5472/18329742/ol202182k.pdf,doi-import,extracted,papers/mined/W1971017150.pdf,text/W1971017150.txt,2026-08-13T17:40:38Z
W2335332728,10.1021/ct200832u,High-Multiplicity Natural Orbitals in Multireference Configuration Interaction for Excited States,2012,https://pubs.acs.org/jctcce/article-pdf/8/2/509/9059007/ct200832u.pdf,doi-import,text_ready,papers/pending/W2335332728.pdf,text/W2335332728.txt,2026-08-12T16:06:18Z
W2095053601,10.1063/1.3666016,The problem of hole localization in inner-shell states of N2 and CO2 revisited with complete active space self-consistent field approach,2011,,doi-import,text_ready,papers/pending/W2095053601.pdf,text/W2095053601.txt,2026-08-12T15:02:21Z
W2076301449,10.1021/jp809597m,Bonding Nature of Open-Lantern-type Dinuclear Cr(II) Complexes. Theoretical Study with the MRMP2 Method,2009,https://pubs.acs.org/jpcafh/article-pdf/113/13/3202/4742016/jp809597m.pdf,doi-import,extracted,papers/mined/W2076301449.pdf,text/W2076301449.txt,2026-08-18T06:14:34Z
W2760370796,10.1039/c7cp05320g,Quantum chemical investigation of the thermal denitrogenation of 1-pyrazoline,2017,,doi-import,text_ready,papers/pending/W2760370796.pdf,text/W2760370796.txt,2026-08-12T15:02:21Z
W2128376239,10.1039/b005208f,Triplet–singlet energy gaps in iodo-carbenes (I–C–X): Remarkable discrepancy between theory and experiment,2000,,doi-import,extracted,papers/mined/W2128376239.pdf,text/W2128376239.txt,2026-08-13T17:04:03Z
W2133245472,10.1039/a802861c,Electronic structure of the naphthalene radical cation and some simple alkylated derivatives,1998,,doi-import,text_ready,papers/pending/W2133245472.pdf,text/W2133245472.txt,2026-08-12T15:02:21Z
W2517200413,10.1021/jp980779n,"X <sup>3</sup>B<sub>1</sub>, ã <sup>1</sup>A<sub>1</sub>, b <sup>1</sup>B<sub>1</sub>, and c <sup>1</sup> Electronic States of",1998,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2021236881,10.1080/00268970701326978,Calculation of transition moments between internally contracted MRCI wave functions with non-orthogonal orbitals†,2007,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2460222725,10.1021/jp048524z,"C, D, and E Electronic States of the SO<sub>2</sub><sup>+</sup> Ion Studied Using Multiconfiguration Second-Order Perturbation Theory",2004,https://pubs.acs.org/jpcafh/article-pdf/108/33/6901/39748618/jp048524z.pdf,doi-import,text_ready,papers/pending/W2460222725.pdf,text/W2460222725.txt,2026-08-12T16:06:18Z
W1989289437,10.1063/1.2770719,Molecular mechanics-valence bond method for planar conjugated hydrocarbon cations,2007,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2077728931,10.1016/j.cplett.2013.06.056,Theoretical study of the extremely small torsional barriers of thiophenol in the ground and the first excited electronic states,2013,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1765844519,10.1007/s11426-007-0127-4,Ab initio investigation on the structures and spectra of the firefly luciferin,2007,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2018472957,10.1063/1.475517,An <i>ab initio</i> study of the dissociation of HNCO in the S1 electronic state,1998,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2057928678,10.1016/s0301-0104(01)00709-1,Electronic structure of Ge2 and Ge2− and thermodynamic properties of Ge2 from all electron ab initio investigations and Knudsen effusion mass spectroscopic measurements,2002,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2083288772,10.1039/b003288n,Attempts to model neutral solitons in polyacetylene by ab initio and density functional methods. The nature of the spin distribution in polyenyl radicals,2000,,doi-import,text_ready,papers/pending/W2083288772.pdf,text/W2083288772.txt,2026-08-12T15:02:21Z
W2032542865,10.1016/s0009-2614(00)01338-5,Excited states of carotenoid in LH2: an ab initio study,2001,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2062635466,10.1016/s0009-2614(00)00202-5,The hydrogen abstraction reactions: a multireference Møller–Plesset perturbation (MRMP) theory study,2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1984580095,10.1021/om000854s,Theoretical Study of the Proton Transfer between Water and [FeH(CO)<sub>4</sub>]<sup>-</sup> in Aqueous Solution and Relevance to the Water-Gas Shift Reaction Catalyzed by Iron Pentacarbonyl in the Condensed Phase,2001,https://pubs.acs.org/orgnd7/article-pdf/20/7/1310/39074421/om000854s.pdf,doi-import,extracted,papers/mined/W1984580095.pdf,text/W1984580095.txt,2026-08-14T09:15:48Z
W2063060872,10.1016/0301-0104(92)85013-k,Through-bond interactions in the lone-pair ionization of p-benzoquinone,1992,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2085561920,10.1063/1.1335596,Improved trial wave functions in quantum Monte Carlo: Application to acetylene and its dissociation fragments,2001,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4239804936,10.1080/002689799165503,Characterization of the indacene S0/S1 conical intersection: an MMVB and CASSCF study,1999,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1966329677,10.1021/ja9727169,Photodissociation Dynamics of Propyne and Allene:  A View from ab Initio Calculations of the C<sub>3</sub>H<i><sub>n</sub></i> (<i>n</i> = 1−4) Species and the Isomerization Mechanism for C<sub>3</sub>H<sub>2</sub>,1998,https://pubs.acs.org/jacsat/article-pdf/120/23/5751/454567/ja9727169.pdf,doi-import,extracted,papers/mined/W1966329677.pdf,text/W1966329677.txt,2026-08-13T19:53:07Z
W2511331977,10.1063/1.4961261,Photodynamics of oxybenzone sunscreen: Nonadiabatic dynamics simulations,2016,,doi-import,text_ready,papers/pending/W2511331977.pdf,text/W2511331977.txt,2026-08-12T15:02:21Z
W2020319643,10.1021/jp052996b,The Ring-Opening Reaction of Chromenes:  A Photochemical Mode-Dependent Transformation,2005,https://pubs.acs.org/jpcafh/article-pdf/109/39/8684/39862121/jp052996b.pdf,doi-import,extracted,papers/mined/W2020319643.pdf,text/W2020319643.txt,2026-08-17T22:59:28Z
W2747899145,10.1002/chem.201703237,Multiple Electronic and Structural Factors Control Cyclobutane Pyrimidine Dimer and 6–4 Thymine–Thymine Photodimerization in a DNA Duplex,2017,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2333908328,10.1021/jp2062095,Ultrafast Ring-Opening/Closing and Deactivation Channels for a Model Spiropyran–Merocyanine System,2011,https://pubs.acs.org/jpcafh/article-pdf/115/33/9128/18493711/jp2062095.pdf,doi-import,text_ready,papers/pending/W2333908328.pdf,text/W2333908328.txt,2026-08-12T16:06:19Z
W1521137561,10.1021/jp992116r,"Photodissociation of N<sub>2</sub>O. I. Ab Initio Potential Energy Surfaces for the Low-Lying Electronic States X <sup>1</sup>A‘, 2 <sup>1</sup>A‘, and 1 <sup>1</sup>A‘ ‘",1999,https://pubs.acs.org/jpcafh/article-pdf/103/50/11089/153760/jp992116r.pdf,doi-import,extracted,papers/mined/W1521137561.pdf,text/W1521137561.txt,2026-08-13T18:07:44Z
W2767659030,10.1021/acs.jctc.7b00860,An Average Solvent Electrostatic Configuration Protocol for QM/MM Free Energy Optimization: Implementation and Application to Rhodopsin Systems,2017,https://doi.org/10.1021/acs.jctc.7b00860.s001,doi-import,text_ready,papers/pending/W2767659030.pdf,text/W2767659030.txt,2026-08-12T14:35:07Z
W2220861689,10.1002/jcc.24283,On the zeroth‐order hamiltonian for <scp>CASPT</scp>2 calculations of spin crossover compounds,2015,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W3037394660,10.1002/cptc.202000098,Elucidating the Relationship between Multiradical Character and Predicted Singlet Fission Activity,2020,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2017207402,10.1016/s0009-2614(99)00861-1,Ab initio molecular orbital study of the isomerization reaction surfaces of C3 and C3−,1999,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W4312094025,10.1039/d2cc05548a,Redshifted and thermally bistable one-way quantitative hemithioindigo-derived photoswitches enabled by isomer-specific excited state intramolecular proton transfer,2022,,doi-import,text_ready,papers/pending/W4312094025.pdf,text/W4312094025.txt,2026-08-12T15:02:22Z
W2921632035,10.1002/chem.201900677,"Excited‐State Dynamics of Thienoguanosine, an Isomorphic Highly Fluorescent Analogue of Guanosine",2019,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2073509892,10.1021/ja016092p,Conformational Analysis of Singlet−Triplet State Mixing in Paternò−Büchi Diradicals,2001,https://pubs.acs.org/jacsat/article-pdf/123/38/9279/38339757/ja016092p.pdf,doi-import,extracted,papers/mined/W2073509892.pdf,text/W2073509892.txt,2026-08-18T05:49:45Z
W2074386380,10.1021/jp953763v,"Infrared Spectra and Quantum Chemical Calculations of Group 2 MO<sub>2</sub>, O<sub>2</sub>MO<sub>2</sub>, and Related Molecules",1996,https://pubs.acs.org/jpchax/article-pdf/100/24/10088/16084804/jp953763v.pdf,doi-import,extracted_partial,papers/mined/W2074386380.pdf,text/W2074386380.txt,2026-08-18T06:03:51Z
W2069584954,10.1021/ja9712128,The Structure of the Free MnF<sub>3</sub> MoleculeA Beautiful Example of the Jahn−Teller Effect,1997,https://pubs.acs.org/jacsat/article-pdf/119/38/9042/862534/ja9712128.pdf,doi-import,extracted,papers/mined/W2069584954.pdf,text/W2069584954.txt,2026-08-18T05:04:32Z
W1965903619,10.1039/a908306e,"Quasiclassical trajectory simulation of the O(1D)+HCl→OH+Cl, ClO+H reactions on an improved potential energy surface",2000,,doi-import,not_usable,papers/mined/W1965903619.pdf,text/W1965903619.txt,2026-08-13T19:41:41Z
W1999210934,10.1021/ja0668466,Cyclohexenylphenyldiazene:  A Simple Surrogate of the Azobenzene Photochromic Unit,2007,https://pubs.acs.org/jacsat/article-pdf/129/11/3198/42961734/ja0668466.pdf,doi-import,extracted,papers/mined/W1999210934.pdf,text/W1999210934.txt,2026-08-17T20:27:33Z
W2032878189,10.1021/jo062256e,Reaction of <i>o</i>-Benzyne with Tropothione Involving Biradical Processes,2007,https://pubs.acs.org/joceah/article-pdf/72/8/2832/39498211/jo062256e.pdf,doi-import,extracted,papers/mined/W2032878189.pdf,text/W2032878189.txt,2026-08-18T00:33:55Z
W2125615733,10.1002/(sici)1097-461x(2000)76:3<297::aid-qua1>3.0.co;2-v,"Quantum chemical studies of the potential energy surfaces and vibrational frequencies of the??(1A?),�(3A?), and�(1A?) states of CHCl and CFCl",2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2019146805,10.1021/jp067886z,MS-CASPT2 Calculation of Excess Electron Transfer in Stacked DNA Nucleobases,2007,https://pubs.acs.org/jpcafh/article-pdf/111/21/4714/39886305/jp067886z.pdf,doi-import,extracted,papers/mined/W2019146805.pdf,text/W2019146805.txt,2026-08-17T22:48:58Z
W2976584306,10.1002/asia.201900828,Role of Ab Initio Calculations in the Design and Development of Organometallic Lanthanide‐Based Single‐Molecule Magnets,2019,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W1978385381,10.1016/s0301-0104(00)00212-3,Ab initio study of the reaction mechanism of singlet and triplet N2O and their intersystem crossing,2000,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2313453598,10.1021/jp402503n,Quantum Chemistry Modeling of Luminescence Kinetics of Ag Nanoclusters Dispersed in Glass Host,2013,https://pubs.acs.org/jpccck/article-pdf/117/15/7796/14332928/jp402503n.pdf,doi-import,text_ready,papers/pending/W2313453598.pdf,text/W2313453598.txt,2026-08-12T16:06:20Z
W2004857538,10.1063/1.4916111,"Initial mechanisms for the decomposition of electronically excited energetic materials: 1,5′-BT, 5,5′-BT, and AzTT",2015,,doi-import,text_ready,papers/pending/W2004857538.pdf,text/W2004857538.txt,2026-08-12T15:02:22Z
W2095311947,10.1039/b902263e,A mystery solved? Photoelectron spectroscopic and quantum chemical studies of the ion states of CeCp3+,2009,,doi-import,text_ready,papers/pending/W2095311947.pdf,text/W2095311947.txt,2026-08-12T15:02:22Z
W2592299410,10.1021/acs.jctc.6b01214,Potential Energy Surfaces of Core-Hole and Shake-Up States for Dissociative Ionization Studies,2017,https://pubs.acs.org/jctcce/article-pdf/13/4/1723/6792335/ct6b01214.pdf,doi-import,text_ready,papers/pending/W2592299410.pdf,text/W2592299410.txt,2026-08-12T16:06:20Z
W1970570409,10.1063/1.4882135,Low valency in lanthanides: A theoretical study of NdF and LuF,2014,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2471767396,10.1039/c6ra11416d,Non-adiabatic dynamics simulation exploration of the wavelength-dependent photoinduced relaxation mechanism of trans-N-1-methyl-2-(tolylazo) imidazole in the gas phase,2016,,doi-import,text_ready,papers/pending/W2471767396.pdf,text/W2471767396.txt,2026-08-12T15:02:22Z
W1996531758,10.1063/1.466704,<i>Ab</i> <i>initio</i> study of the molecules BC and B2C,1994,,doi-import,text_ready,papers/pending/W1996531758.pdf,text/W1996531758.txt,2026-08-12T15:02:23Z
W2056308638,10.1063/1.470728,The electronic spectroscopy of jet-cooled difluorocarbene (CF2): The missing <i>A</i>-state stretching frequencies,1995,,doi-import,fetch_failed,,,2026-08-12T14:07:00Z
W2039782778,10.1021/jp047308n,Theoretical Study on the Photochemical Behavior of Diphenylacetylene in the Low-Lying Excited States,2004,https://pubs.acs.org/jpcafh/article-pdf/108/46/10238/40219232/jp047308n.pdf,doi-import,extracted,papers/mined/W2039782778.pdf,text/W2039782778.txt,2026-08-18T01:11:20Z
