Title,Author,Year,Citation count,Open access,DOI
Synthesis & Magnetic Properties of an AntimonyChelate (‘XantSb<sub>2</sub>’) Supported Cobalt(II):Rare Example of a 5<i>p</i>|3<i>d</i> ParamagneticComplex,Ranajit Mondol (4855954)|Casey Van Stappen (7203626)|Indrani Bhowmick (2902572)|Michael J. Rose (1428142),2025,0,Open Access,https://doi.org/10.1021/acs.inorgchem.5c03929.s001
Two Competing Excited-StateIntramolecular ProtonTransfer Pathways in AHMD,Jiahui Wu (638157)|Yanling Liu (218474)|Haoran Ma (1732840)|Jiabao Fan (21786487)|Chuanbiao Zhang (830462)|Xiaoting Chen (4113034)|Wei Quan Tian (1582837)|Dan Wang (34472)|Kaiqi Li (8753910)|Xiaofei Chen (56655)|Zhiyuan He (1836730),2025,0,Open Access,https://doi.org/10.1021/acs.jpca.5c05370.s001
A multiconfigurational pair-density functional theory approach to molecular junctions,Andrew M. Sand|Justin Malme|Erik P. Hoy,2021,0,Open Access,https://doi.org/10.48550/arxiv.2104.07744
Theoretical Studies on the Excited-State Decay Mechanism\nof Homomenthyl Salicylate in a Gas Phase and an Acetonitrile Solution,Xue-Ping Chang (1408396)|Teng-Shuo Zhang (6939731)|Ganglong Cui (1329708),,0,Open Access,https://doi.org/10.1021/acs.jpca.1c07108.s001
Leveraging 3d-4f Coordination: Molecular Quantum Spring-Magnet Behavior in Axial Ni$_2$Ln Complexes,Zhaoyang Jing|Eufemio Moreno-Pineda|S. Paul|Appu Sunil|Olaf Fuhr|Yaorong Chen|Wolfgang Wernsdorfer|Mario Rubén,2025,0,Open Access,https://doi.org/10.5445/ir/1000187979
Spectroscopic and transition properties of SeH&lt;sup&gt;–&lt;/sup&gt; anion including spin-orbit coupling,Mingjie Wan|Fu-Ti Liu|Duohui Huang,2021,2,Open Access,https://doi.org/10.7498/aps.70.20201413
A Novel Device for Tension-Torsion Testing of Micro-Wires,Thomas E. Fick|Paula Harrison|Kristin King|Gretchen Miller,2008,0,Open Access,https://doi.org/10.1039/d3cp01243c
Génesis y éxodo en la poesía dariana,Eduardo Zepeda-Henríquez,1997,0,Open Access,https://doi.org/10.1021/jp8037335
AB INITIO STUDY OF THE HIGHLY EXCITED ELECTRONIC STATES OF C&lt;sub&gt;2&lt;/sub&gt; AND ITS PHOTODISSOCIATION,Zhongxing Xu|Kyle N. Crabtree|C. Y. Ng|William M. Jackson|S. R. Federman|Lee‐Ping Wang,2021,0,Open Access,https://doi.org/10.15278/isms.2021.fj09
"<strong><em>Effect of Polar and Non-Polar Media on Photoinduced Ring-Opening of 1,3-Cyclohexadiene: A QM/MM-based Surface Hopping Approach</em></strong>","Sarmah, Manash Pratim|Medhi, Biman|Morang, Madhab|Sarma, Manabendra",2025,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8129837
Ligand field determines g-tensor anisotropy and biradical character of (L)RuV=O and (L)RuV=N catalytic intermediates,Hasan Tuncer|Yulia Pushkar|Pavel Pokhilko,2026,0,Open Access,https://doi.org/10.26434/chemrxiv.15002064/v1
Theoretical electronic structure with rovibrational and dipole moment calculation of SiN Molecule,Nayla El‐Kork|Salman Mahmoud|Mikhaël Bechelany|Philippe Miele|Mahmoud Korek,2019,0,Open Access,https://doi.org/10.1088/1742-6596/1258/1/012034
MC25: An Accurate Meta Pair-Density Functional for Multiconfiguration Pair-Density Functional Theory and Linearized Pair-Density Functional Theory,Dayou Zhang|Y. K. Kim|Matthew R. Hennefarth|Laura Gagliardi|Donald G. Truhlar,2025,0,Open Access,https://doi.org/10.26434/chemrxiv-2025-n2c9l
Vibrations Drive Ultrafast Intersystem Crossing of a Photoexcited Cr(III) Complex,Ying You|James K. McCusker|Arshad Mehmood|Benjamin G. Levine,2026,0,Open Access,
XMCQDPT2-Fidelity Transfer-Learning Potentials and a Wavepacket Oscillation Model with Power-Law Decay for Ultrafast Photodynamics,"Dudakov, Ivan V.|Radzikovitsky, Pavel M.|Popov, Dmitry S.|Firsov, Denis A.|Korolev, Vadim V.|Chistikov, Daniil N.|Bochenkov, Vladimir E.|Bochenkova, Anastasia V.",2025,0,Open Access,
"Contribution à l'étude quantique du carbure de tungstène neutre (WC) et ionisé (WCq+, q=1, 2)",Said Sabor,2015,0,Open Access,https://doi.org/10.70675/efacdfb9zcb92z4540z98b2zd8c85da63113
"A Unique Trinuclear, Triangular Ni(II) Complex Composed of Two tri-Anionic bis-Oxamates and Capping Nitroxyl Radicals",Vitaly Morozov|Denis G. Samsonenko⧫|Kira E. Vostrikova,2025,0,Open Access,https://doi.org/10.3390/inorganics13070214
Heterometallic CuCd and Cu2Zn complexes with o-vanillin and its Schiff base derivative: slow magnetic relaxation and catalytic activity associated with Cu(II) centers,Olga Yu. Vassilyeva|Oksana V. Nesterova|Alina Bieńko|Urszula K. Komarnicka|Elena A. Buvaylo|Svitlana M. Vasylieva|Brian W. Skelton|Dmytro S. Nesterov,2024,0,Open Access,https://doi.org/10.26434/chemrxiv-2024-5m8m7
Conformer-resolved ultrafast chemical dynamics observed at ambient temperature,Zhengrong Wei|J. González Vázquez|Pedro Recio|Gustavo A García|Sonia Marggi Poullain|Jialin Li|Luis Bañares|Zhi-Heng Loh,2026,0,Open Access,https://doi.org/10.1126/sciadv.aed8682
Ionic Modulation of the Charge Transfer Transitions in Host-Guest Complexes of Carbon Nanorings and Fullerenes,Li-juan Cui|Reed Nieman|Zhong-hua Cui|Hans Lischka,2026,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8483793
"Hydration dynamics gives the distinctive brown color in the ""brown ring"" nitrate test",Ambar Banerjee|Michael R. Coates|Michael Odelius,2021,0,Open Access,https://doi.org/10.33774/chemrxiv-2021-xtlzj
"<strong><em>Effect of Polar and Non-Polar Media on Photoinduced Ring-Opening of 1,3-Cyclohexadiene: A QM/MM-based Surface Hopping Approach</em></strong>","Sarmah, Manash Pratim|Medhi, Biman|Morang, Madhab|Sarma, Manabendra",2025,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8129837.v1
Ab Initio Quantum Chemistry for Electron Correlation: From Theoretical Foundations to Drug Discovery Applications,theoretical chemical science,2026,0,Open Access,https://doi.org/10.5281/zenodo.19398117
Characterising conical intersections in DNA/RNA nucleobases with multiconfigurational wave functions of varying active space size,Juliana Cuéllar-Zuquin|Ana Julieta Pepino|Ignacio Fdez. Galván|Ivan Rivalta|Francesco Aquilante|Marco Garavelli|Roland Lindh|Javier Segarra‐Martí,2023,0,Open Access,https://doi.org/10.26434/chemrxiv-2023-m5s0w
Quantum simulation of CO<sub>2</sub> chemisorption in an amine-functionalized metal-organic framework,Jonathan Owens|Pooja Rao|Marwa Farag|Annarita Giani,2026,0,Open Access,https://doi.org/10.60893/figshare.adv.c.8193842
4f: The quantum levels,Andrés García Alejo,2024,0,Open Access,https://doi.org/10.31274/td-20240617-153
Electronic Structure of First and Second Row Atoms under Harmonic\n Confinement,Andrés Robles‐Navarro|Patricio Fuentealba|Francisco Muños|Carlos Cárdenas,2019,0,Open Access,https://doi.org/10.48550/arxiv.1907.10186
Quantum simulation of CO<sub>2</sub> chemisorption in an amine-functionalized metal-organic framework,Jonathan Owens|Pooja Rao|Marwa Farag|Annarita Giani,2026,0,Open Access,https://doi.org/10.60893/figshare.adv.c.8193842.v1
Ionic Modulation of the Charge Transfer Transitions in Host-Guest Complexes of Carbon Nanorings and Fullerenes,Li-juan Cui|Reed Nieman|Zhong-hua Cui|Hans Lischka,2026,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8483793.v1
Heterometallic CuCd and Cu2Zn complexes with o-vanillin and its Schiff-base derivative: slow magnetic relaxation and catalytic activity associated with Cu(II) centres,Olga Yu. Vassilyeva|Oksana V. Nesterova|Alina Bieńko|Urszula K. Komarnicka|Elena A. Buvaylo|Svitlana M. Vasylieva|Brian W. Skelton|Dmytro Nesterov,2025,0,Open Access,
"<strong>Excited-state-dependent </strong><strong>chiral pathways in</strong><strong> </strong><strong>the p</strong><strong>hotoisomerization </strong><strong>of </strong><strong><em><em>ci</em></em></strong><strong><em><em>s</em></em></strong><strong>-</strong><strong>4,4</strong><strong>'</strong><strong>-</strong><strong>a</strong><strong>zopyridine</strong>",Yanli Liu|Meishan Wang|Aihua Gao|Yanliang Zhao,2026,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8353561
3d transition metal and lanthanide containing molecular magnets: a theoretical approach,Michael Böhme,2019,0,Open Access,https://doi.org/10.22032/dbt.39518
"Hydration dynamics gives the distinctive brown color in the ""brown ring"" nitrate test",Ambar Banerjee|Michael R. Coates|Michael Odelius,2021,0,Open Access,https://doi.org/10.26434/chemrxiv-2021-xtlzj
"<strong>Excited-state-dependent </strong><strong>chiral pathways in</strong><strong> </strong><strong>the p</strong><strong>hotoisomerization </strong><strong>of </strong><strong><em><em>ci</em></em></strong><strong><em><em>s</em></em></strong><strong>-</strong><strong>4,4</strong><strong>'</strong><strong>-</strong><strong>a</strong><strong>zopyridine</strong>",Yanli Liu|Meishan Wang|Aihua Gao|Yanliang Zhao,2026,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8353561.v1
A multireference excited state database for correlation-aware screening of organic semiconductors in excitonic energy-materials discovery,Malin Zollner|Tahereh Nematiaram,2026,0,Open Access,
Excited-State Decay Paths of Ortho-Terphenyl: Electronic Structure Calculations and Nonadiabatic Dynamics Simulations,Jia-Ling Dai|Rui Zhao|Bin-Bin Xie,2026,0,Open Access,https://doi.org/10.4208/cicc.2025.252.01
ジチエニルエテン類3種の光異性化反応におけるエネルギーと立体化学変化および置換基効果等のMOPAC-PM6法によるシミュレーション解析,Kenichi SOMEKAWA,2014,0,Open Access,
Hole-Hole Tamm-Dancoff-Approximated Density Functional Theory: A Highly Efficient Electronic Structure Method Incorporating Dynamic and Static Correlation,Christoph Bannwarth|Jimmy K. Yu|Edward G. Hohenstein|Todd J. Martı́nez,2020,0,Open Access,https://doi.org/10.26434/chemrxiv.11828256.v1
Influence of the Chromophore-Protein-Interaction on the chromophore isomerisation in Photoactive Yellow Protein,Maike Clemens,2014,0,Open Access,https://doi.org/10.24355/dbbs.084-201406251029-0
"The Synthesis and Magnetic Properties of Tetranuclear Heterometallic {Criii2dyiii2} and {Mniii2lniii2} {Ln = Dy, Gd) Complexes Using Asymmetric Aminepolyalcohol Ligands",Stuart K. Langley|Kuduva R. Vignesh|Amit Gharu|Marcus J. Giansiracusa|Colette Boskovic|keith Murray|Robert L. Martin,2025,0,Open Access,https://doi.org/10.2139/ssrn.5396713
XMCQDPT2-Fidelity Transfer-Learning Potentials and a Wavepacket Oscillation Model with Power-Law Decay for Ultrafast Photodynamics,"Dudakov, Ivan V.|Radzikovitsky, Pavel M.|Popov, Dmitry S.|Firsov, Denis A.|Korolev, Vadim V.|Chistikov, Daniil N.|Bochenkov, Vladimir E.|Bochenkova, Anastasia V.",2025,0,Open Access,https://doi.org/10.48550/arxiv.2512.07537
Etude théorique de la réaction C+CH,Martial Boggio‐Pasqua,1999,0,Open Access,
Systematic screening of brain neurotransmitter enzymes for radical pair mechanism competence reveals quantitative constraints on magnetic field sensitivity,Hikaru Wakaura,2026,0,Open Access,https://doi.org/10.21203/rs.3.rs-9278975/v2
Ab Initio Quantum Chemistry for Electron Correlation: From Theoretical Foundations to Drug Discovery Applications,theoretical chemical science,2026,0,Open Access,https://doi.org/10.5281/zenodo.19398118
Vibrations Drive Ultrafast Intersystem Crossing of a Photoexcited Cr(III) Complex,Ying You|James K. McCusker|Arshad Mehmood|Benjamin G. Levine,2026,0,Open Access,https://doi.org/10.48550/arxiv.2606.02917
Ab initio Semiclassical Initial Value Representation: Development of New Methods,Stephanie Y. Y. Wong,2013,0,Open Access,https://doi.org/10.7939/r3xg9fn5s
MC25: An AccurateMeta Pair-Density Functional forMulticonfiguration Pair-Density Functional Theory and Linearized Pair-DensityFunctional Theory,Dayou Zhang (9037659)|Younghwan Kim (354063)|Matthew R. Hennefarth (5725361)|Laura Gagliardi (1279068)|Donald G. Truhlar (1266384),2025,0,Open Access,https://doi.org/10.1021/acs.jctc.5c01321.s001
Resolving the Quadruple Bonding Conundrum in C2 Using Insights Derived from Excited State Potential Energy Surfaces: A Molecular Orbital Perspective,Ishita Bhattacharjee|Debashree Ghosh|Ankan Paul,2019,0,Open Access,https://doi.org/10.26434/chemrxiv.11446224
"Contribution to the quantum study of the tungsten carbide neutral (WC) and ionized (WCq+, q = 1, 2)",Said Sabor,2015,0,Open Access,
Phase‐Resolved Dual Control of Phenol Photodissociation at the Air–Water Interface From Structure‐Resolved Statistics,Qiang Yin|Jialing Shi|Jinping Zhao|Chengjun Li|Y D Xie|Benkun Tan|Ziyun Wang|Ziyun Wang|Yu Mao,2026,0,Open Access,https://doi.org/10.1002/advs.76249
Quantum Chemical and Trajectory Surface Hopping Molecular Dynamics Study of Iodine-based BODIPY Photosensitizer,Mirza Wasif Baig|Marek Pederzoli|Mojmı́r Kývala|Jiřı́ Pittner,2024,0,Open Access,https://doi.org/10.48550/arxiv.2411.10893
Dynamic electron correlation energy for multireference wavefunction methods from one- and two-electron reduced density matrices,Michał Hapka|Aleksandra Tucholska|Katarzyna Pernal,2026,0,Open Access,https://doi.org/10.48550/arxiv.2605.22394
Deciphering the role of anions and secondary coordination sphere in tuning anisotropy in Dy(III) air-stable D5h SIMs,Sandeep K. Gupta|Sourav Dey|Thayalan Rajeshkumar|Gopalan Rajaraman|Ramaswamy Murugavel,2021,0,Open Access,https://doi.org/10.33774/chemrxiv-2021-h3qk7
Table 2_Theoretical laser cooling feasibility study of ZrH molecule at the fine structure level.docx,Ghina Chamieh (21785564)|Lokman Awad (21785567)|Nayla El-Kork (7357673)|Mahmoud Korek (7357679),2025,0,Open Access,https://doi.org/10.3389/fchem.2025.1603873.s002
Insights into the Redox Landscape of Polyoxovanadate-Alkoxide Species,S Genevieve Duggan|Sara Corsi|Pere Miró,2026,0,Open Access,https://doi.org/10.26434/chemrxiv.15000425/v1
Table 1_Theoretical laser cooling feasibility study of ZrH molecule at the fine structure level.docx,Ghina Chamieh (21785564)|Lokman Awad (21785567)|Nayla El-Kork (7357673)|Mahmoud Korek (7357679),2025,0,Open Access,https://doi.org/10.3389/fchem.2025.1603873.s001
Modélisation multi-technique de la densité électronique,Ariste Bolivard Voufack,2018,0,Open Access,
Optically Detected Magnetic Resonance on Carbene Molecular Qubits,Simon Roggors|Nico Striegler|Thomas Unden|Oleksiy V. Khavryuchenko|Alon Salhov|Jochen Scharpf|Martin B. Plenio|Alex Retzker|Fedor Jelezko|Matthias Pfender|Philipp Neumann|Tim R. Eichhorn|Tobias A. Schaub|Ilai Schwartz,2025,0,Open Access,https://doi.org/10.26434/chemrxiv-2025-46g93-v2
Quantum Solvers for Plane-Wave Hamiltonians: Abridging Virtual Spaces Through the Optimization of Pairwise Correlations,Eric J. Bylaska|Duo Song|Nicholas P. Bauman|Karol Kowalski|Daniel Claudino|Travis S. Humble,2021,0,Open Access,https://doi.org/10.3389/fchem.2021.603019
Magnetic anisotropy of tellurium(I) and selenium(I)† in a Li3N host crystal,Dániel Nagy|Akseli Mansikkamäki,2026,0,Open Access,https://doi.org/10.26434/chemrxiv.15004034/v1
Many Roads to the Seam: How Conformational Flexibility Drives Nonadiabatic Relaxation in a Prototypical Tetrapyrrolic Chromophore,Eleftherios Mainas|Kaiyi Tong|Elisa Pieri,2026,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8294440
Isomerization and Fragmentation Reactions on the [C2SH4] Potential Energy Surface. The Metastable Thione-S-Methylide Isomer,Zoi Salta|Marc E. Segovia|Aline Katz|Nicola Tasinato|Vincenzo Barone|Oscar N. Ventura,2020,0,Open Access,https://doi.org/10.26434/chemrxiv.13302098
"Estudo teórico de espectroscopia das moléculas diatômicas, AlC e GaC, e estudo de propriedades físico-químicas de microclusters de AlnC, AlnSi e GanC,(n=1-7)",Gabriel F. S. Fernandes,2016,0,Open Access,
Adding Time-Domain 161Dy Mössbauer to the Mix: a Multitechnique Investigation of Magnetic Transitions in a {CoIII3DyIII3} Cluster with a Toroidal Moment,Annie K. Powell|Yan Peng|Jonas Braun|Lena Scherthan|Hendrik Auerbach|Juliusz A. Wolny|Michael Schulze|Esen Alp|Jiyong Zhao|Wenli Bi|Lorenzo Tesi|Christopher E. Anson|Jani O. Moilanen|Dennis E. Brown|Liviu F. Chibotaru|Wolfgang Wernsdorfer|Mauro Perfetti|Roberta Sessoli|Volker Schünemann,2025,0,Open Access,https://doi.org/10.21203/rs.3.rs-7102700/v1
Excited state QM/MM simulations of far red fluorescent proteins show diverging electronic and physical structure correlated with red shifts,Anita H. Adams|Alice R. Walker,2026,0,Open Access,https://doi.org/10.26434/chemrxiv.15004889/v1
Isomerization and Fragmentation Reactions on the [C2SH4] Potential Energy Surface. The Metastable Thione-S-Methylide Isomer,Zoi Salta|Marc E. Segovia|Aline Katz|Nicola Tasinato|Vincenzo Barone|Oscar N. Ventura,2020,0,Open Access,https://doi.org/10.26434/chemrxiv.13302098.v1
[Co(TPP)]–Catalyzed Carbene Transfer from Acceptor–Acceptor Iodonium Ylides via N-enolate Carbene Radicals,Roel Epping|Mees M. Hoeksma|Eduard O. Bobylev|Simon Mathew|Bas de Bruin,2021,0,Open Access,https://doi.org/10.26434/chemrxiv.14781855.v1
Molecule-Adapted Gaussian Basis Sets Generated in Multi-Parallel Hartree-Fock Scheme,Tong-Hyok Cha|Kwang-Jin Ri|Gum-Chol Kim|Yong-Su Pak,2023,0,Open Access,https://doi.org/10.11648/j.ijctc.20231101.13
Quantum simulation of CO$_2$ chemisorption in an amine-functionalized metal-organic framework,Jonathan R. Owens|Marwa Farag|Pooja Rao|Annarita Giani,2025,0,Open Access,https://doi.org/10.48550/arxiv.2504.17453
De Novo Design of a Non-Cryogenic Quantum Interface: Tuning Erbium Emission to the Telecom C-Band within a Synthetic Protein Scaffold,Alberto Renee Mora Peña,2026,0,Open Access,https://doi.org/10.21203/rs.3.rs-8689370/v1
Many Roads to the Seam: How Conformational Flexibility Drives Nonadiabatic Relaxation in a Prototypical Tetrapyrrolic Chromophore,Eleftherios Mainas|Kaiyi Tong|Elisa Pieri,2026,0,Open Access,https://doi.org/10.60893/figshare.jcp.c.8294440.v1
De Novo Design of a Non-Cryogenic Quantum Interface: Tuning Erbium Emission to the Telecom C-Band within a Synthetic Protein Scaffold,Alberto Renee Mora Peña,2026,0,Open Access,https://doi.org/10.5281/zenodo.18135261
De Novo Design of a Non-Cryogenic Quantum Interface: Tuning Erbium Emission to the Telecom C-Band within a Synthetic Protein Scaffold,Alberto Renee Mora Peña,2026,0,Open Access,https://doi.org/10.5281/zenodo.18135262
Etude de processus photochimique par une approche couplant chimie quantique et dynamique quantique,"Perveaux, Aurelie",2015,0,Open Access,
